Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,CNC,21840458706.52087,74639000000,,Centene Corporation
2019-09-30,2019,3,ELV,52401237056.5625,104213000000,,Elevance Health
2019-09-30,2019,3,HUM,29672992087.646484,64888000000,,Humana
2019-09-30,2019,3,MOH,6275984069.824219,16829000000,,Molina Healthcare
2019-09-30,2019,3,UNH,185823890480.54883,242155000000,,UnitedHealth Group
2019-12-31,2019,4,CNC,31740861507.78601,74639000000,,Centene Corporation
2019-12-31,2019,4,ELV,66102070352.06836,104213000000,,Elevance Health
2019-12-31,2019,4,HUM,42601366234.313965,64888000000,,Humana
2019-12-31,2019,4,MOH,7761468139.648437,16829000000,,Molina Healthcare
2019-12-31,2019,4,UNH,252339954954.38672,242155000000,,UnitedHealth Group
2020-03-31,2020,1,CNC,29994029097.683716,111115000000,,Centene Corporation
2020-03-31,2020,1,ELV,49874746313.575195,121867000000,,Elevance Health
2020-03-31,2020,1,HUM,36576142076.84326,77155000000,,Humana
2020-03-31,2020,1,MOH,7991412384.033203,19423000000,,Molina Healthcare
2020-03-31,2020,1,UNH,214984407775.1543,255639000000,,UnitedHealth Group
2020-06-30,2020,2,CNC,32084169856.41858,111115000000,,Centene Corporation
2020-06-30,2020,2,ELV,57952993148.76172,121867000000,,Elevance Health
2020-06-30,2020,2,HUM,45239468795.01343,77155000000,,Humana
2020-06-30,2020,2,MOH,10180455755.615234,19423000000,,Molina Healthcare
2020-06-30,2020,2,UNH,255364383272.3203,255639000000,,UnitedHealth Group
2020-09-30,2020,3,CNC,29448775907.79541,111115000000,,Centene Corporation
2020-09-30,2020,3,ELV,59400452329.76367,121867000000,,Elevance Health
2020-09-30,2020,3,HUM,48364830224.12109,77155000000,,Humana
2020-09-30,2020,3,MOH,10469887615.966797,19423000000,,Molina Healthcare
2020-09-30,2020,3,UNH,271039150255.59375,255639000000,,UnitedHealth Group
2020-12-31,2020,4,CNC,30307044853.469727,111115000000,,Centene Corporation
2020-12-31,2020,4,ELV,71220619915.01172,121867000000,,Elevance Health
2020-12-31,2020,4,HUM,48015359785.49194,77155000000,,Humana
2020-12-31,2020,4,MOH,12165295581.054688,19423000000,,Molina Healthcare
2020-12-31,2020,4,UNH,305962648601.2969,255639000000,,UnitedHealth Group
2021-03-31,2021,1,CNC,32265921561.683716,125982000000,,Centene Corporation
2021-03-31,2021,1,ELV,79884099349.10547,138639000000,,Elevance Health
2021-03-31,2021,1,HUM,49147222450.56152,83064000000,,Humana
2021-03-31,2021,1,MOH,13371071685.791016,27771000000,,Molina Healthcare
2021-03-31,2021,1,UNH,325778356710.4922,285273000000,,UnitedHealth Group
2021-06-30,2021,2,CNC,36819804020.63257,125982000000,,Centene Corporation
2021-06-30,2021,2,ELV,85215079855.7168,138639000000,,Elevance Health
2021-06-30,2021,2,HUM,51980320424.92676,83064000000,,Humana
2021-06-30,2021,2,MOH,14475031860.351562,27771000000,,Molina Healthcare
2021-06-30,2021,2,UNH,351902818563.46875,285273000000,,UnitedHealth Group
2021-09-30,2021,3,CNC,31458138344.84656,125982000000,,Centene Corporation
2021-09-30,2021,3,ELV,83460560500.79297,138639000000,,Elevance Health
2021-09-30,2021,3,HUM,45771712754.42505,83064000000,,Humana
2021-09-30,2021,3,MOH,15518931860.351562,27771000000,,Molina Healthcare
2021-09-30,2021,3,UNH,344583853130.5078,285273000000,,UnitedHealth Group
2021-12-31,2021,4,CNC,41600876111.16284,125982000000,,Centene Corporation
2021-12-31,2021,4,ELV,104065597641.90623,138639000000,,Elevance Health
2021-12-31,2021,4,HUM,54640632582.91626,83064000000,,Humana
2021-12-31,2021,4,MOH,18194175231.933594,27771000000,,Molina Healthcare
2021-12-31,2021,4,UNH,444269026217.1094,285273000000,,UnitedHealth Group
2022-03-31,2022,1,CNC,42504584909.06055,144547000000,,Centene Corporation
2022-03-31,2022,1,ELV,110590187518.57812,156595000000,,Elevance Health
2022-03-31,2022,1,HUM,51353266766.693115,92870000000,,Humana
2022-03-31,2022,1,MOH,19081347790.527344,31974000000,,Molina Healthcare
2022-03-31,2022,1,UNH,452531782693.01953,322132000000,,UnitedHealth Group
2022-06-30,2022,2,CNC,42716627281.26514,144547000000,,Centene Corporation
2022-06-30,2022,2,ELV,108924826309.76562,156595000000,,Elevance Health
2022-06-30,2022,2,HUM,55330052436.58447,92870000000,,Humana
2022-06-30,2022,2,MOH,15993691162.109377,31974000000,,Molina Healthcare
2022-06-30,2022,2,UNH,457404979848.1875,322132000000,,UnitedHealth Group
2022-09-30,2022,3,CNC,39283543794.93945,144547000000,,Centene Corporation
2022-09-30,2022,3,ELV,102799406165.91795,156595000000,,Elevance Health
2022-09-30,2022,3,HUM,57445450434.7229,92870000000,,Humana
2022-09-30,2022,3,MOH,18866847790.527344,31974000000,,Molina Healthcare
2022-09-30,2022,3,UNH,451166522458.5352,322132000000,,UnitedHealth Group
2022-12-31,2022,4,CNC,41403979072.42798,144547000000,,Centene Corporation
2022-12-31,2022,4,ELV,116374227582.93164,156595000000,,Elevance Health
2022-12-31,2022,4,HUM,60735061463.37891,92870000000,,Humana
2022-12-31,2022,4,MOH,18888584069.82422,31974000000,,Molina Healthcare
2022-12-31,2022,4,UNH,475084723547.90625,322132000000,,UnitedHealth Group
2023-03-31,2023,1,CNC,31912515682.102295,153999000000,106.33,Centene Corporation
2023-03-31,2023,1,ELV,104646035079.74414,171340000000,64.41,Elevance Health
2023-03-31,2023,1,HUM,57670515526.519775,106374000000,63.93,Humana
2023-03-31,2023,1,MOH,15300427441.40625,34072000000,102.46,Molina Healthcare
2023-03-31,2023,1,UNH,424987716440.46094,371622000000,53.46,UnitedHealth Group
2023-06-30,2023,2,CNC,34053142169.674316,153999000000,106.33,Centene Corporation
2023-06-30,2023,2,ELV,101440185026.32031,171340000000,64.41,Elevance Health
2023-06-30,2023,2,HUM,53222970176.14746,106374000000,63.93,Humana
2023-06-30,2023,2,MOH,17230927441.40625,34072000000,102.46,Molina Healthcare
2023-06-30,2023,2,UNH,434001208770.2344,371622000000,53.46,UnitedHealth Group
2023-09-30,2023,3,CNC,34775099262.306885,153999000000,106.33,Centene Corporation
2023-09-30,2023,3,ELV,99745996229.26369,171340000000,64.41,Elevance Health
2023-09-30,2023,3,HUM,58015682947.54028,106374000000,63.93,Humana
2023-09-30,2023,3,MOH,18755308837.890625,34072000000,102.46,Molina Healthcare
2023-09-30,2023,3,UNH,457038304179.1875,371622000000,53.46,UnitedHealth Group
2023-12-31,2023,4,CNC,37466030594.102295,153999000000,106.33,Centene Corporation
2023-12-31,2023,4,ELV,108356895218.21484,171340000000,64.41,Elevance Health
2023-12-31,2023,4,HUM,54699357198.12012,106374000000,63.93,Humana
2023-12-31,2023,4,MOH,20666931860.35156,34072000000,102.46,Molina Healthcare
2023-12-31,2023,4,UNH,478862696203.6875,371622000000,53.46,UnitedHealth Group
