MarketCap,Ticker,Date,Return
26293878378.23877,DXCM,2020-03-31,0.23100476479638266
39586803464.79932,DXCM,2020-06-30,0.5055520868903838
40253746109.76123,DXCM,2020-09-30,0.01684760037659916
36102696708.64014,DXCM,2020-12-31,-0.10312206446084027
35093986411.68164,DXCM,2021-03-31,-0.0279400263392815
41696017104.0,DXCM,2021-06-30,0.18812427334048198
53400195088.31836,DXCM,2021-09-30,0.280702541806938
52432498578.40137,DXCM,2021-12-31,-0.018121591284760763
49957102119.20068,DXCM,2022-03-31,-0.04721111002366729
29111045469.439453,DXCM,2022-06-30,-0.4172791408120765
31458522301.92041,DXCM,2022-09-30,0.08063869897580012
44230977871.51904,DXCM,2022-12-31,0.4060093937984788
45379328148.64014,DXCM,2023-03-31,0.02596257944956104
50195362332.47754,DXCM,2023-06-30,0.10612837122802854
36442515438.40137,DXCM,2023-09-30,-0.27398640541693564
48468933112.31836,DXCM,2023-12-31,0.3300106353592742
54175526417.59863,DXCM,2024-03-31,0.11773713467255886
44285660934.23877,DXCM,2024-06-30,-0.1825522729050436
26185489693.92041,DXCM,2024-09-30,-0.4087140365184093
28044722766.401367,DXCM,2024-12-31,0.07100241753021796
